id,text,text_implied,target,stereotype,lingua,dataset_name
8308,not idiots ; white and black is none of our business ; only aryans are invited,"[""Aryans don't care about other nationalites.""]",['Aryans'],[],en,implicit_hate_v1_stg3_posts
8309,islamist infestation in white house ? #rt #stopislam #crusades #makedclisten #wakeupamerica,['Muslim people want to take over America'],['Muslim people'],[],en,implicit_hate_v1_stg3_posts
8310,islamist infestation in white house ? #rt #stopislam #crusades #makedclisten #wakeupamerica,"[""Islamic people shouldn't be in control.""]",['Islamic people'],[],en,implicit_hate_v1_stg3_posts
8311,fuhrer's birthday today 20th april . pl gather near city centre churches with swastika flags & slogans heil hitler .,['White people are racist.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8312,fuhrer's birthday today 20th april . pl gather near city centre churches with swastika flags & slogans heil hitler .,['Jewish people are inferior and should be killed'],['jewish people'],[],en,implicit_hate_v1_stg3_posts
8313,one side wants white people liquidated  the other doesnt .,['Minorities wants to wipe out the white race'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8314,happy #easter and happy birthday to adolf #hitler,['Minorities are less than human.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8315,happy #easter and happy birthday to adolf #hitler,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8316,the media only cares when thugs who happen to be black get hurt.innocent whites having their skulls c,['Blacks have special privilege'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8317,the media only cares when thugs who happen to be black get hurt.innocent whites having their skulls c,"[""Media doesn't care about white people getting hurt.""]",['media'],[],en,implicit_hate_v1_stg3_posts
8318,that is irrelevant to blacks being a resource sink hole . it's called a tu quoque fallacy . your low iq correlates to low critical thought,['Black people have low IQ'],['Black people'],[],en,implicit_hate_v1_stg3_posts
8319,that is irrelevant to blacks being a resource sink hole . it's called a tu quoque fallacy . your low iq correlates to low critical thought,['Blacks sponge off of society.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8320,my friends in india sent me this . muslims slaughtering buddhist .,['Muslims practice violence.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8321,my friends in india sent me this . muslims slaughtering buddhist .,['Muslims hate non-muslims'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8322,"""  """" gentrification """" """" means white people move in """" """" diversity """" """" means white people chased out #whitegenocide """"""","[""White people aren't diverse.""]",['white people'],[],en,implicit_hate_v1_stg3_posts
8323,"""  """" gentrification """" """" means white people move in """" """" diversity """" """" means white people chased out #whitegenocide """"""",['non-white people are hypocrites'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8324,""" conservative pundit who declares white working class communities  """" deserve to die """" """" says trump is unfit for office : """"""",['White people should die.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8325,""" conservative pundit who declares white working class communities  """" deserve to die """" """" says trump is unfit for office : """"""","[""White people don't deserve to live""]",['White people'],[],en,implicit_hate_v1_stg3_posts
8326,well  there's your prob.you ' ve mistaken ordinary white americans for filthy white trash.most can distinguish the difference .,['Poor whites are degenerates'],['Poor whites'],[],en,implicit_hate_v1_stg3_posts
8327,well  there's your prob.you ' ve mistaken ordinary white americans for filthy white trash.most can distinguish the difference .,['White people are filthy trash.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8328,because they hate us ? because they can't have one ? because black is beautiful  tan is grand  but white is the color of the big boss man ?,['Blacks are jealous of whites'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8329,because they hate us ? because they can't have one ? because black is beautiful  tan is grand  but white is the color of the big boss man ?,['Black people are more beautiful than white people.'],['black people'],[],en,implicit_hate_v1_stg3_posts
8330,this is the white man march #whitemanmarch,['Minorities are inferior'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8331,splcs mark potok : our aim in life is to destroy these groups  to completely destroy them . #splcexposed,"[""SPLC's aim is to destroy extremists""]",['SPLC'],[],en,implicit_hate_v1_stg3_posts
8332,"""  """" : proud white women speak out against white genocide ( video ) via """" """" """"""",['non-white people are threatening'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8333,i couldnt care less about pre-history . the white race - mine - is the most advanced people ever to walk the earth,['White people are more advanced than other people.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8334,i couldnt care less about pre-history . the white race - mine - is the most advanced people ever to walk the earth,['non-white people are unaccomplished'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8335,european culture went into decline when people killed off paganism & erected goyim synagogues with crosses,['Jews are inferior'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8336,european culture went into decline when people killed off paganism & erected goyim synagogues with crosses,['Christians are misguided.'],['Christians'],[],en,implicit_hate_v1_stg3_posts
8337,the southern poverty law center almost got me killed . why does the media still propagate its hate map ?,['Southerners are violent.'],['southerners'],[],en,implicit_hate_v1_stg3_posts
8338,okay so you're the ethnonationalist spencer and he's the racist spencer ?,['White supremacists are dishonest.'],['White supremacists'],[],en,implicit_hate_v1_stg3_posts
8339,okay so you're the ethnonationalist spencer and he's the racist spencer ?,['Ethnonationalists are racists.'],['ethnonationalists'],[],en,implicit_hate_v1_stg3_posts
8340,anti white media coverage is all you will get regardless of street numbers . if any idiot out there thinks whitey will ever get sympathetic media coverage you are a complete idiot . stop pandering to those that hate your guts its a loser .,['non-white people are hateful'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8341,anti white media coverage is all you will get regardless of street numbers . if any idiot out there thinks whitey will ever get sympathetic media coverage you are a complete idiot . stop pandering to those that hate your guts its a loser .,['Media hates white people.'],['media'],[],en,implicit_hate_v1_stg3_posts
8342,good : iran's supreme leader questioning the reality of the holocaust | read more :,['Jews are liars'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8343,""" rt  """" : stop the white genocide in south africa ! ( video ) via #whiteresister """" """" """"""",['Minorities are killing out the white race'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8344,""" rt  """" : stop the white genocide in south africa ! ( video ) via #whiteresister """" """" """"""",['White people are being killed in South Africa.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8345,video : black teens beat white motorist to death with hammer screaming kill the white people via,['Black people are killers.'],['black people'],[],en,implicit_hate_v1_stg3_posts
8346,video : black teens beat white motorist to death with hammer screaming kill the white people via,['Blacks are brutal and savage.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8347,i'm being ridiculed so often for wanting a white nation . sick of the faux white people . idiots they are .,['White people should stick together.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8348,i'm being ridiculed so often for wanting a white nation . sick of the faux white people . idiots they are .,['White people want White nation'],['White people'],[],en,implicit_hate_v1_stg3_posts
8349,white europeans are a great race and are recognized as being great around the world,['White Europeans are better than other people.'],['white Europeans'],[],en,implicit_hate_v1_stg3_posts
8350,white europeans are a great race and are recognized as being great around the world,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8351,neocon jew bill kristol wants to create a committee not to renominate the president daily stormer,['Jews hate the white race.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8352,white man's downfall continues : white race now minority in london via,['White population is being encroached upon by minorities'],['Whites'],[],en,implicit_hate_v1_stg3_posts
8353,white man's downfall continues : white race now minority in london via,['White people are minority in London'],['White people'],[],en,implicit_hate_v1_stg3_posts
8354,lovely pictorial . white people are civilization .,['Minorities are sub-human.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8355,lovely pictorial . white people are civilization .,['White people are good for civilization.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8356,thank u polish people . you are saving the white race . you are my heroes and are much stro,['Minorities are destroying the white race.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8357,thank u polish people . you are saving the white race . you are my heroes and are much stro,['Polish people like white people.'],['Polish people'],[],en,implicit_hate_v1_stg3_posts
8358,diversity is only imposed on white nations . diversity : slowly & legally eliminating white people,['Progressives want to get rid of the white race'],['Progressives'],[],en,implicit_hate_v1_stg3_posts
8359,diversity is only imposed on white nations . diversity : slowly & legally eliminating white people,['White people are dying out.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8360,how about that : muslims in canadian jihad plot were apparently really swell guys : educated  well off  respec ...,['Muslims are fraudulent and dishonest.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8361,how about that : muslims in canadian jihad plot were apparently really swell guys : educated  well off  respec ...,['muslims were apart of a terrorist plot.'],['muslims'],[],en,implicit_hate_v1_stg3_posts
8362,its a planned growth of africans & a planned elimination of whites  #whitegenocide  #kalergi  #maga #tcot #trump #altright #sjw #buildawall,['Blacks are trying to destroy whites.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8363,its a planned growth of africans & a planned elimination of whites  #whitegenocide  #kalergi  #maga #tcot #trump #altright #sjw #buildawall,['non-white people are a threat'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8364,""" actually neither one of those is true . here are some more  """" black invention myths """" """" - #fact #logic """"""",['blacks are liars'],['blacks'],[],en,implicit_hate_v1_stg3_posts
8365,""" rt for whatever reason  the  """" race in your face """" """" left is rabid ant-white . the white libs are the worst . explain that . professors / media / $ oros ? """"""",['White liberals are bad people.'],['white liberals'],[],en,implicit_hate_v1_stg3_posts
8366,""" rt for whatever reason  the  """" race in your face """" """" left is rabid ant-white . the white libs are the worst . explain that . professors / media / $ oros ? """"""",['Liberals hate white culture'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8367,the third-world colonization of australia has continued apace ! read more : via,['Immigrants are invaders'],['Immigrants'],[],en,implicit_hate_v1_stg3_posts
8368,are you going to shoot up some people now too ? white people are dangerous,['Whites are violent and hostile.'],['Whites'],[],en,implicit_hate_v1_stg3_posts
8369,are you going to shoot up some people now too ? white people are dangerous,['White people shoot others.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8370,i'm sorry but perhaps ur misunderstanding me . while black people as a % r far & away the biggest users of govt assistance  i'm certainly not,['Blacks freeload off the government'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8371,minneapoliss first somali policeman murders white woman : no media racist uproar via,['Journalists are partial towards Black race'],['Journalists'],[],en,implicit_hate_v1_stg3_posts
8372,minneapoliss first somali policeman murders white woman : no media racist uproar via,['Cops are killers.'],['Cops'],[],en,implicit_hate_v1_stg3_posts
8373,white people can all drink bleach,['white people are undesirable'],['white people'],[],en,implicit_hate_v1_stg3_posts
8374,white people can all drink bleach,['White people need to die.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8375,this is & she is jew . perfect articulation . bold,['Jews are substandard people'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8376,""" they smother the good white people of america ! they need to be hung  brother  """" south """" """" ! """"""",['Immigrants hurt the white people.'],['immigrants'],[],en,implicit_hate_v1_stg3_posts
8377,""" they smother the good white people of america ! they need to be hung  brother  """" south """" """" ! """"""",['Black people are inferior to white people'],['Black people'],[],en,implicit_hate_v1_stg3_posts
8378,it honestly makes me sick to think about what the white liberals have done to the black family in america . they deserve to be forced out,['White people are bad for black families.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8379,it honestly makes me sick to think about what the white liberals have done to the black family in america . they deserve to be forced out,['White liberals destroy black society'],['White liberals'],[],en,implicit_hate_v1_stg3_posts
8380,they do and you can check them the white on white crime is less than half the total % of black on black,['Black people are violent'],['Black people'],[],en,implicit_hate_v1_stg3_posts
8381,they do and you can check them the white on white crime is less than half the total % of black on black,['Black people are more violent than white people.'],['black people'],[],en,implicit_hate_v1_stg3_posts
8382,""" if the low iq browns continue this anti-white rhetoric maybe it'll entice  """" whitey """" """" to do the white thing : support his own tribe . wake up ! ! """"""",['Blacks are dumb'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8383,""" if the low iq browns continue this anti-white rhetoric maybe it'll entice  """" whitey """" """" to do the white thing : support his own tribe . wake up ! ! """"""","[""Non-whites aren't as smart as whites.""]",['non-whites'],[],en,implicit_hate_v1_stg3_posts
8384,the antifa don't support genocide . you nazis do .,['right wing protesters are violent.'],['right wing protesters'],[],en,implicit_hate_v1_stg3_posts
8385,#wakeup they are going to blame you  white people  every time,['White people are always blamed'],['White people'],[],en,implicit_hate_v1_stg3_posts
8386,#wakeup they are going to blame you  white people  every time,"[""Minorities don't take responsibility.""]",['Minorities'],[],en,implicit_hate_v1_stg3_posts
8387,white power !,['Minorities are low-grade human beings'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8388,white power !,['White people are better than others.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8389,i would just like to know a real world example of where racial equality has been demonstrated,['Progressives are liars'],['Progressives'],[],en,implicit_hate_v1_stg3_posts
8390,don't worry  bill . it's not a pogrom . we're just replacing jews with white people .,['replacing jews with white people'],['jews'],[],en,implicit_hate_v1_stg3_posts
8391,don't worry  bill . it's not a pogrom . we're just replacing jews with white people .,"[""Jews aren't as good as white people.""]",['Jews'],[],en,implicit_hate_v1_stg3_posts
8392,this isn't about immigration  it's about brown color & stupid ignorant racist on the alt right . many of the racist have christian on profile,['Christians are racist'],['Christians'],[],en,implicit_hate_v1_stg3_posts
8393,this isn't about immigration  it's about brown color & stupid ignorant racist on the alt right . many of the racist have christian on profile,['Christians are racist people.'],['Chritians'],[],en,implicit_hate_v1_stg3_posts
8394,guns are a white invention . we used them to conquer . third position is good . i'm not conservative . i'm reactionary white nationalist .,['White people like guns.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8395,guns are a white invention . we used them to conquer . third position is good . i'm not conservative . i'm reactionary white nationalist .,['Minorities are second class races.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8396,white genocide escalates in south africa  international jew-controlled media remains in silence : via,['Jews run the media'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8397,white genocide escalates in south africa  international jew-controlled media remains in silence : via,['Jews are subversive'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8398,black youths march in peoria  il screaming  we need to kill all white people ! if only white people could be as united .,['Blacks want to murder whites'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8399,black youths march in peoria  il screaming  we need to kill all white people ! if only white people could be as united .,['Black people want to kill white people.'],['black people'],[],en,implicit_hate_v1_stg3_posts
8400,obama praises black lives matter activists . i guess he forgot that whole pigs in a blanket fry em like bacon chant,['they called police pigs'],['black lives matter'],[],en,implicit_hate_v1_stg3_posts
8401,obama praises black lives matter activists . i guess he forgot that whole pigs in a blanket fry em like bacon chant,['Blacks are aggressive and hostile.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8402,this is in fact a jew larping as a white man larping a catholic priest,['Jews are jealous of whites'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8403,this is in fact a jew larping as a white man larping a catholic priest,['Jews act like they are white.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8404,are you jewish ? if so you aren't white . either way you're anti-white .,['Jewish people hate white people.'],['Jewish people'],[],en,implicit_hate_v1_stg3_posts
8405,are you jewish ? if so you aren't white . either way you're anti-white .,['Jews are not white'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8406,no  death is their poison . white man defend your own ! join and love your race  they call to you ! raise the banners of freedom !,['White people should defend each other.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8407,no  death is their poison . white man defend your own ! join and love your race  they call to you ! raise the banners of freedom !,['Minorities are substandard races'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8408,just when you think white people can't get anymore heartless ...,['White people are heartless.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8409,just when you think white people can't get anymore heartless ...,['Whites have no compassion'],['Whites'],[],en,implicit_hate_v1_stg3_posts
8410,. should keep its tidy black market away from our white house via,"[""Black people don't belong in the White House.""]",['black people'],[],en,implicit_hate_v1_stg3_posts
8411,. should keep its tidy black market away from our white house via,['Blacks are less than whites.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8412,white nationalism without naming the jew never leads anywhere  nor is it intended to .,['Jews are an inferior race.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8413,white nationalism without naming the jew never leads anywhere  nor is it intended to .,['Jews are not White'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8414,it's not okay to be white ... it's glorious .,['Minorities are below average races.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8415,it's not okay to be white ... it's glorious .,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8416,: ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites,['Blacks foment violence.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8417,: ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites,['White people need to be protected.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8418,this is why we must make europe and america white again ! via,['Minorities are lower than whites'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8419,this is why we must make europe and america white again ! via,['White people belong in Europe and America.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8420,i thought you were jewish - not white .,['Jewish people are not white.'],['Jewish'],[],en,implicit_hate_v1_stg3_posts
8421,i thought you were jewish - not white .,['Jews are less than whites'],['Jews'],[],en,implicit_hate_v1_stg3_posts
8422,black supremacist arrested for threatening to kill all white people in the town | read more : via,['Black people are dangerous'],['Black people'],[],en,implicit_hate_v1_stg3_posts
8423,black supremacist arrested for threatening to kill all white people in the town | read more : via,['Black people want to kill white people.'],['black people'],[],en,implicit_hate_v1_stg3_posts
8424,: when whitey won't stand up for himself ... ' hundreds of young black people beating white people ' ...  ...,['Blacks victimizes whites'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8425,: when whitey won't stand up for himself ... ' hundreds of young black people beating white people ' ...  ...,['Black people kill white people.'],['black people'],[],en,implicit_hate_v1_stg3_posts
8426,hindus have been fed antihistory to incite self hatred as a prelude to conversion and perpetual slavery to the white race .,['Hindus were misinformed by White people for their advantages'],['Hindus'],[],en,implicit_hate_v1_stg3_posts
8427,hindus have been fed antihistory to incite self hatred as a prelude to conversion and perpetual slavery to the white race .,['Whites want to dominate over Hindus'],['Whites'],[],en,implicit_hate_v1_stg3_posts
8428,blacks and jews hate the white race . we need to have our own nation and get away from them .,['Blacks and Jews hate white people.'],['Blacks and Jews'],[],en,implicit_hate_v1_stg3_posts
8429,blacks and jews hate the white race . we need to have our own nation and get away from them .,['Blacks and jews are anti-white'],['Blacks and jews'],[],en,implicit_hate_v1_stg3_posts
8430,diversity always means less white people . #whitegenocide #antiwhite,['White people hurts diversity.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8431,diversity always means less white people . #whitegenocide #antiwhite,['Liberals are killing out the white race'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8432,blacks behave well in black countries because they have laws made to control black people . ie  stronger laws !,['Blacks need to be controlled.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8433,blacks behave well in black countries because they have laws made to control black people . ie  stronger laws !,['Blacks resist law and order'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8434,i don't respect sexualities . sexualities aren't people . and they call themselves queers .,"[""Queers aren't people.""]",['queers'],[],en,implicit_hate_v1_stg3_posts
8435,i don't respect sexualities . sexualities aren't people . and they call themselves queers .,['Gays are low class'],['Gays'],[],en,implicit_hate_v1_stg3_posts
8436,""" right ? what good is  """" white supremacy """" """" if it leads to a white minority . """"""",['non-white people want to displace white people'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8437,cuckservatives : trump refuses to bow to political correctness on federaljudges,['Conservative males are weak-willed'],['Conservative males'],[],en,implicit_hate_v1_stg3_posts
8438,blame the white man . gets tiresome .,['Minorities blame others for their problems'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8439,blame the white man . gets tiresome .,['White men are always blamed for everything.'],['white men'],[],en,implicit_hate_v1_stg3_posts
8440,the loudest clamor to bring in refugees was made by these same stupid white women #karma,['White people are stupid.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8441,the loudest clamor to bring in refugees was made by these same stupid white women #karma,['Refugees are second class people.'],['Refugees'],[],en,implicit_hate_v1_stg3_posts
8442,it appears antifa won't come out without masks so they have moved on to vandalism .,['Alt-Left are fearful criminals.'],['Alt-Left'],[],en,implicit_hate_v1_stg3_posts
8443,it appears antifa won't come out without masks so they have moved on to vandalism .,['Antifa are criminals.'],['Antifa'],[],en,implicit_hate_v1_stg3_posts
8444,no jew carved this sculpture and no jew drew that picture . #pornography is at the heart of the white man's society and #arrogantamerica .,['Whites are sexual deviants'],['Whites'],[],en,implicit_hate_v1_stg3_posts
8445,no jew carved this sculpture and no jew drew that picture . #pornography is at the heart of the white man's society and #arrogantamerica .,['White men love porn.'],['white men'],[],en,implicit_hate_v1_stg3_posts
8446,via : clash of civilizations : iranian in canada attacks wifes boss for saying hello #tcot,['Iranians are violent.'],['Iranians'],[],en,implicit_hate_v1_stg3_posts
8447,via : clash of civilizations : iranian in canada attacks wifes boss for saying hello #tcot,['Iranians are violent'],['Iranians'],[],en,implicit_hate_v1_stg3_posts
8448,""" who are we ? - ( of ) proposes the term  """" white advocate """" """" over #wn  #altright  identitarian """"""",['non-white people are a threat'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8449,""" who are we ? - ( of ) proposes the term  """" white advocate """" """" over #wn  #altright  identitarian """"""",['Minorities are against white people.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8450,: antifa rally 45 % bull dikes 27 % beta cucks 18 % homos 100 %,['Gays are weak'],['Gays'],[],en,implicit_hate_v1_stg3_posts
8451,: antifa rally 45 % bull dikes 27 % beta cucks 18 % homos 100 %,['Antifa is homossexual'],['Antifa'],[],en,implicit_hate_v1_stg3_posts
8452,: antifa rally 45 % bull dikes 27 % beta cucks 18 % homos 100 %,['Gay people are stupid and so are anti-fascists'],['Gay folks'],[],en,implicit_hate_v1_stg3_posts
8453,""" german muslim : islam is coming to take over germany  """" your daughters will wear hijab """"""",['Muslims are oppressive'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8454,""" german muslim : islam is coming to take over germany  """" your daughters will wear hijab """"""",['Islamic people want to take over the world.'],['Islamic people'],[],en,implicit_hate_v1_stg3_posts
8455,. hung black men are a symbol of white supremacy too  can we get rid of them as well ?,['Black men have big penises.'],['black men'],[],en,implicit_hate_v1_stg3_posts
8456,. hung black men are a symbol of white supremacy too  can we get rid of them as well ?,['Blacks are worthless'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8457,white people don't want black people to lower property value  increase crime  ruin schools  kill businesses  blight  etc .,['Blacks bring down neighborhoods.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8458,white people don't want black people to lower property value  increase crime  ruin schools  kill businesses  blight  etc .,"[""White people don't like black people.""]",['white people'],[],en,implicit_hate_v1_stg3_posts
8459,#p2 very bad translation  but poll shows 93 % of russians are concerned about the future of the white race . hail russia !,"['People of Color are a threat to the future of the white race, thankfully Russia is on the side of whites.']",['People of Color'],[],en,implicit_hate_v1_stg3_posts
8460,#p2 very bad translation  but poll shows 93 % of russians are concerned about the future of the white race . hail russia !,['Minorities are less than whites.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8461,#zee news has blocked us ! ! ! editors have lost balance . national socialism can not be blocked  we have arrived,['socialists are censored'],['socialists'],[],en,implicit_hate_v1_stg3_posts
8462,a bunch of white ppl waving the confederate flag plays right into msm / obama narrative that south is still racist,['Southerners are bigots.'],['Southerners'],[],en,implicit_hate_v1_stg3_posts
8463,a bunch of white ppl waving the confederate flag plays right into msm / obama narrative that south is still racist,['White people are racists.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8464,we all need to stick together  for the white race,['non-white people are less valuable than white people'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8465,we all need to stick together  for the white race,['White people are racists and need to band together for the furtherance of white people'],['White people'],[],en,implicit_hate_v1_stg3_posts
8466,""" #wakeup #america : boko haram leader :  """" kill  kill  kill  kill  kill christians ! """" """" #ccot ##pjnet #jcot """"""",['Muslims are violent'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
8467,""" #wakeup #america : boko haram leader :  """" kill  kill  kill  kill  kill christians ! """" """" #ccot ##pjnet #jcot """"""",['Boko Haram wants to kill Christians.'],['boko haram'],[],en,implicit_hate_v1_stg3_posts
8468,britain sees race war brewing between non-white invaders via,['White race is at war with Non-whites'],['White people'],[],en,implicit_hate_v1_stg3_posts
8469,britain sees race war brewing between non-white invaders via,['Non-whites are invaders.'],['non-whites'],[],en,implicit_hate_v1_stg3_posts
8470,fake news media says trump supporters are racist with no proof  yet no outrage over liberal communist professors calling for white genocide !,['Liberals want to end the white race.'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8471,fake news media says trump supporters are racist with no proof  yet no outrage over liberal communist professors calling for white genocide !,['White people are dying out.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8472,it's okay they can call him a black white supremacist . so it does get blamed on white people !,['White people are blamed for everything.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8473,it's okay they can call him a black white supremacist . so it does get blamed on white people !,['Blacks blame whites for their problems'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
8474,certainly the most turkic-looking white man i've ever seen . but race is a social construct so the msm must be right .,['Progressives are dishonest.'],['Progressives'],[],en,implicit_hate_v1_stg3_posts
8475,""" this mj article is unintentionally pro-white . basically demonstrates that we're  """" racist """" """" because we're highly intelligent & informed . """"""",['Minorities are stupid and ignorant.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
8476,""" this mj article is unintentionally pro-white . basically demonstrates that we're  """" racist """" """" because we're highly intelligent & informed . """"""",['White people are racists.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8477,nomore babysitters for the illegals breaking the law .,['Illegals are criminals.'],['Illegals'],[],en,implicit_hate_v1_stg3_posts
8478,nomore babysitters for the illegals breaking the law .,['Illegal aliens break the laws.'],['Illegal aliens'],[],en,implicit_hate_v1_stg3_posts
8479,look - another parrott / heimbach tradworker spreading false sexual smears about a pro-white activist - what trad workers always do - make up false sexual smears about anyone trying to help white people  like . go tell your ( ( ( boss ) ) ) it's not working  #tradworker,['minority workers are always causing trouble'],['minority workers'],[],en,implicit_hate_v1_stg3_posts
8480,look - another parrott / heimbach tradworker spreading false sexual smears about a pro-white activist - what trad workers always do - make up false sexual smears about anyone trying to help white people  like . go tell your ( ( ( boss ) ) ) it's not working  #tradworker,['Liberals lie about white people to get them in trouble'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
8481,white people are 60 % of the pop  this can only show blacks do more crime per %,['Black people commit more crime'],['Black people'],[],en,implicit_hate_v1_stg3_posts
8482,white people are 60 % of the pop  this can only show blacks do more crime per %,['Black people are criminals'],['Black people'],[],en,implicit_hate_v1_stg3_posts
8483,so it is white not right . ricky ? if is . white not right . say it . white . not right . white .,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
8484,so it is white not right . ricky ? if is . white not right . say it . white . not right . white .,['White people are the right race.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8485,why should the white race not enjoy a homeland of their own making ? why should anyone actively seek to replace them ? that makes no sense .,['White people are being replaced by minorities'],['White people'],[],en,implicit_hate_v1_stg3_posts
8486,why should the white race not enjoy a homeland of their own making ? why should anyone actively seek to replace them ? that makes no sense .,['White people should be able to enjoy themselves.'],['white people'],[],en,implicit_hate_v1_stg3_posts
8487,my dad is white  and he is constatly being attacked by blacks and hispanics  just for being white ! we need to put an end to #whitegenocide,"[""Blacks and Hispanics don't like white people.""]",['blacks and Hispanics'],[],en,implicit_hate_v1_stg3_posts
8488,my dad is white  and he is constatly being attacked by blacks and hispanics  just for being white ! we need to put an end to #whitegenocide,['Blacks and Hispanics assault whites'],['Blacks and hispanics'],[],en,implicit_hate_v1_stg3_posts
8489,you know how to know spencer is a jew . just say so . then it's true . ta-da !,['Jews are inferior'],['Jews'],[],en,implicit_hate_v1_stg3_posts
